Frame Cars_Data RSSI
110 "[{'vehId': 'veh12', 'x_coor': -120.37329781759377, 'y_coor': -130.91696435263594, 'z_coor': -10.790087699890137, 'angle': -5.454837602003468, 'velocity': 16.2488596267991}, {'vehId': 'veh14', 'x_coor': 306.5220059400461, 'y_coor': -95.22800622787267, 'z_coor': 12.917276382446289, 'angle': -5.592019425788578, 'velocity': 6.659790657551512}, {'vehId': 'veh16', 'x_coor': 390.6692738958164, 'y_coor': 222.06113715991967, 'z_coor': 7.999999523162842, 'angle': -5.826811726965278, 'velocity': 17.433486000000002}, {'vehId': 'veh7', 'x_coor': -258.4123261885169, 'y_coor': 257.58199016277786, 'z_coor': 13.606768608093262, 'angle': -7.109962299778699, 'velocity': 16.613872316757433}, {'vehId': 'veh9', 'x_coor': -165.73366034712043, 'y_coor': 156.95367576391385, 'z_coor': 13.27824592590332, 'angle': -7.109504702407617, 'velocity': 18.03818604063505}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': -200}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': -200, 'veh9': 0}}"
111 "[{'vehId': 'veh12', 'x_coor': -131.9414467774568, 'y_coor': -143.5480091934851, 'z_coor': -8.198112487792969, 'angle': -5.451602588316118, 'velocity': 17.115977752347685}, {'vehId': 'veh14', 'x_coor': 301.377495993493, 'y_coor': -99.61870721717574, 'z_coor': 13.047447204589844, 'angle': -5.571310507304416, 'velocity': 6.736571412694193}, {'vehId': 'veh16', 'x_coor': 375.0300883954746, 'y_coor': 214.38323144782726, 'z_coor': 8.204445838928223, 'angle': -5.826811726965278, 'velocity': 17.41205307579922}, {'vehId': 'veh7', 'x_coor': -269.56633074790386, 'y_coor': 269.6994923922754, 'z_coor': 13.21491813659668, 'angle': -7.1099622997787115, 'velocity': 16.472935030677572}, {'vehId': 'veh9', 'x_coor': -177.48937510202967, 'y_coor': 169.71314227385665, 'z_coor': 14.103482246398926, 'angle': -7.109504702407621, 'velocity': 17.35295369447937}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': -108.63733291625977}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': -200, 'veh9': 0}}"
112 "[{'vehId': 'veh12', 'x_coor': -143.08003541290097, 'y_coor': -155.7856863331287, 'z_coor': -6.004241466522217, 'angle': -5.450804460727212, 'velocity': 16.536222238418855}, {'vehId': 'veh14', 'x_coor': 296.3906986096778, 'y_coor': -103.99183658362773, 'z_coor': 13.184980392456055, 'angle': -5.5632567783395634, 'velocity': 6.6371472945879395}, {'vehId': 'veh16', 'x_coor': 359.5236051626816, 'y_coor': 206.77047462075814, 'z_coor': 9.250212669372559, 'angle': -5.826811726965278, 'velocity': 17.26430759853075}, {'vehId': 'veh7', 'x_coor': -280.6232034952395, 'y_coor': 281.7076704620025, 'z_coor': 13.0, 'angle': -7.109722474332956, 'velocity': 16.66306590053554}, {'vehId': 'veh9', 'x_coor': -189.22425945042858, 'y_coor': 182.4499997906587, 'z_coor': 14.927252769470215, 'angle': -7.109504702407605, 'velocity': 17.322205323397945}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': -101.01468086242676}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': -101.01439476013184, 'veh9': 0}}"
113 "[{'vehId': 'veh12', 'x_coor': -154.1323627978331, 'y_coor': -167.92859048420274, 'z_coor': -1.509456992149353, 'angle': -5.450804460727207, 'velocity': 16.408159765181342}, {'vehId': 'veh14', 'x_coor': 291.45231833743134, 'y_coor': -107.98715475590745, 'z_coor': 13.28864860534668, 'angle': -5.6149475171041345, 'velocity': 6.551203384108394}, {'vehId': 'veh16', 'x_coor': 344.00797608921033, 'y_coor': 199.10926899017716, 'z_coor': 9.024109840393066, 'angle': -5.823412182665725, 'velocity': 17.293918356526145}, {'vehId': 'veh7', 'x_coor': -291.7506680401981, 'y_coor': 293.757596196852, 'z_coor': 13.000000953674316, 'angle': -7.108278462448229, 'velocity': 16.32491658250637}, {'vehId': 'veh9', 'x_coor': -201.05835141031463, 'y_coor': 195.29453567689154, 'z_coor': 15.692464828491211, 'angle': -7.109504702407602, 'velocity': 17.46864857454581}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': -106.51637077331543}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': -111.62372589111328, 'veh9': 0}}"
114 "[{'vehId': 'veh12', 'x_coor': -165.6631027392604, 'y_coor': -180.5971140469955, 'z_coor': 3.30256724357605, 'angle': -5.450804460727207, 'velocity': 17.11840561542122}, {'vehId': 'veh14', 'x_coor': 286.7007507321936, 'y_coor': -110.83719861086618, 'z_coor': 13.563789367675781, 'angle': -5.7476328973039585, 'velocity': 5.650436720366143}, {'vehId': 'veh16', 'x_coor': 329.45613566727917, 'y_coor': 191.9036889651701, 'z_coor': 9.269082069396973, 'angle': -5.823412182665734, 'velocity': 16.228624761238198}, {'vehId': 'veh7', 'x_coor': -302.56184875353586, 'y_coor': 305.4882655196392, 'z_coor': 13.05760383605957, 'angle': -7.110082915808259, 'velocity': 15.842191423217983}, {'vehId': 'veh9', 'x_coor': -213.23311212425605, 'y_coor': 208.50882803042373, 'z_coor': 16.612632751464844, 'angle': -7.109504702407605, 'velocity': 17.971519666395913}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': -100.67119598388672}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': -106.38721466064453, 'veh9': 0}}"
115 "[{'vehId': 'veh12', 'x_coor': -177.01530481820285, 'y_coor': -193.06948271173064, 'z_coor': 7.503576278686523, 'angle': -5.450804460727207, 'velocity': 16.85335033161028}, {'vehId': 'veh14', 'x_coor': 281.61425977284085, 'y_coor': -114.06627269876421, 'z_coor': 13.877037048339844, 'angle': -5.71173474572862, 'velocity': 5.95599540588215}, {'vehId': 'veh16', 'x_coor': 314.0535135010011, 'y_coor': 184.27683054753652, 'z_coor': 9.02247142791748, 'angle': -5.823412182665734, 'velocity': 17.177440669218512}, {'vehId': 'veh7', 'x_coor': -314.02557895814243, 'y_coor': 317.945262917656, 'z_coor': 13.0, 'angle': -7.110082915808259, 'velocity': 16.811752780501948}, {'vehId': 'veh9', 'x_coor': -224.63288014569864, 'y_coor': 220.88463088201968, 'z_coor': 16.380430221557617, 'angle': -7.109867325082952, 'velocity': 16.829498670550826}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh7': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': 0, 'veh9': -99.18013572692871}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh7': -103.09077262878418, 'veh9': 0}}"
116 "[{'vehId': 'veh12', 'x_coor': -188.10689372892423, 'y_coor': -205.25524673433853, 'z_coor': 9.30568790435791, 'angle': -5.450820928350706, 'velocity': 16.466243201959156}, {'vehId': 'veh14', 'x_coor': 276.68907586430026, 'y_coor': -119.05996519699497, 'z_coor': 14.36148452758789, 'angle': -5.475019871194626, 'velocity': 6.867752504043765}, {'vehId': 'veh16', 'x_coor': 298.4920214705565, 'y_coor': 176.57130513750735, 'z_coor': 9.226685523986816, 'angle': -5.823412182665725, 'velocity': 17.354616843274297}, {'vehId': 'veh17', 'x_coor': 244.74531334160082, 'y_coor': -288.04853591272064, 'z_coor': 14.4323148727417, 'angle': -7.051485498639049, 'velocity': 12.30654}, {'vehId': 'veh9', 'x_coor': -236.3556453829784, 'y_coor': 233.6200240892124, 'z_coor': 15.144927024841309, 'angle': -7.10996229977871, 'velocity': 17.312916549875233}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh9': -200}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': 0}}"
117 "[{'vehId': 'veh12', 'x_coor': -199.0224465873232, 'y_coor': -217.24968680076088, 'z_coor': 9.03758430480957, 'angle': -5.450524521149131, 'velocity': 16.20644570845107}, {'vehId': 'veh14', 'x_coor': 272.0124427405921, 'y_coor': -123.6741675387118, 'z_coor': 14.692811965942383, 'angle': -5.50450665168865, 'velocity': 6.566837968139462}, {'vehId': 'veh16', 'x_coor': 283.35264599200383, 'y_coor': 169.07479759094747, 'z_coor': 9.469084739685059, 'angle': -5.823412182665734, 'velocity': 16.883860504039067}, {'vehId': 'veh17', 'x_coor': 236.19194482864742, 'y_coor': -279.78276853954964, 'z_coor': 15.206563949584961, 'angle': -7.0514854986390505, 'velocity': 11.903385877775923}, {'vehId': 'veh9', 'x_coor': -247.8814211480551, 'y_coor': 246.14141161298437, 'z_coor': 13.976729393005371, 'angle': -7.10996229977871, 'velocity': 17.02199011533318}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh9': -200}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': 0}}"
118 "[{'vehId': 'veh12', 'x_coor': -210.50345651132713, 'y_coor': -230.02908631187302, 'z_coor': 8.479602813720703, 'angle': -5.444319288222068, 'velocity': 17.167255383962043}, {'vehId': 'veh14', 'x_coor': 267.84154210621904, 'y_coor': -127.54167734151451, 'z_coor': 14.705339431762695, 'angle': -5.539802312275984, 'velocity': 5.691257471891604}, {'vehId': 'veh16', 'x_coor': 267.97917852170264, 'y_coor': 161.46320085569874, 'z_coor': 10.0, 'angle': -5.823560008326608, 'velocity': 17.144560686888607}, {'vehId': 'veh17', 'x_coor': 227.961360480142, 'y_coor': -271.8289319350612, 'z_coor': 16.194162368774414, 'angle': -7.0514854986390665, 'velocity': 11.454179876790345}, {'vehId': 'veh9', 'x_coor': -259.3855794589741, 'y_coor': 258.63931433830965, 'z_coor': 13.572576522827148, 'angle': -7.10996229977871, 'velocity': 16.990064100243913}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh9': -200}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': 0}}"
119 "[{'vehId': 'veh12', 'x_coor': -221.4045998228615, 'y_coor': -242.16304198546953, 'z_coor': 7.768132209777832, 'angle': -5.444319288222068, 'velocity': 16.300195927451576}, {'vehId': 'veh14', 'x_coor': 262.6127287638074, 'y_coor': -131.79395107624168, 'z_coor': 14.542229652404785, 'angle': -5.600423912476531, 'velocity': 6.736609682019353}, {'vehId': 'veh16', 'x_coor': 252.46071022781604, 'y_coor': 153.78692982006208, 'z_coor': 10.0, 'angle': -5.823823708478182, 'velocity': 17.303111099725093}, {'vehId': 'veh17', 'x_coor': 219.9345163074491, 'y_coor': -264.07198488295035, 'z_coor': 17.15731430053711, 'angle': -7.051485498639049, 'velocity': 11.170642703356185}, {'vehId': 'veh9', 'x_coor': -271.3317821152722, 'y_coor': 271.61744578437356, 'z_coor': 13.152896881103516, 'angle': -7.10996229977871, 'velocity': 17.64290297468921}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh9': -200}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': 0}}"
120 "[{'vehId': 'veh12', 'x_coor': -232.4855701891558, 'y_coor': -254.49716138951266, 'z_coor': 8.334056854248047, 'angle': -5.444319288222068, 'velocity': 16.56908664302828}, {'vehId': 'veh14', 'x_coor': 257.8140858212311, 'y_coor': -135.60716390648076, 'z_coor': 14.389656066894531, 'angle': -5.614368090653706, 'velocity': 6.16404538275443}, {'vehId': 'veh16', 'x_coor': 237.48575064009157, 'y_coor': 145.47643030441247, 'z_coor': 10.464303016662598, 'angle': -5.742095209252566, 'velocity': 17.127606555883276}, {'vehId': 'veh17', 'x_coor': 211.47896924096955, 'y_coor': -255.57649922547913, 'z_coor': 18.19287872314453, 'angle': -7.078684137162361, 'velocity': 11.995916501645892}, {'vehId': 'veh9', 'x_coor': -282.6742952557198, 'y_coor': 283.93045417734277, 'z_coor': 13.0, 'angle': -7.109115541949553, 'velocity': 17.096026725739073}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh16': -200, 'veh17': -106.6415786743164, 'veh9': -200}, 'veh16': {'veh12': -200, 'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh12': -200, 'veh14': -106.86649322509766, 'veh16': -200, 'veh17': 0, 'veh9': -200}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': 0}}"
